comment,sentimiento,tema,politica,migracion
cono estoy en contra de este regimen desde el mismo 4f se que la oposicion venezolana es una mierda en todo sentido pero ver a este hijo de puta me da mas arrechera ya que por su ambiguedad politica el regimen sigue destruyendo el pais tu crees que petro nos apoyara,2.0,politica,1,0
muchas personas que defienden a la clase politica venezolana dicen que nosotros no hemos hecho nada por liberar al pais que somos flojos y comodos sera que los millones que manifestaron en las calles de venezuela todos eran politicos no existia la poblacion sera que ellos son asi,2.0,politica,1,0
buenos dias cafenotirumbosretuiteando y leyendo la prensa venezolana noticias 02042022 politica oposicion cree en cpi economia prorroga impuesto importadores social retroactivosi a la paz saludos cordiales,0.0,politica,1,0
los guanipa ramos allup americo de grazia guaido florido bernabe y un larguisimo etcetera de cartuchos quemados que a estas alturas aun reproducen el discurso pendenciero y el lenguaje soez que impuso chavez son piedras de tranca en la evolucion de la politica venezolana,2.0,politica,1,0
otro dialogo que entra a la lista de fracasos donde se le permitio darse oxigeno y lavarse la cara la extradicion de alex saab pone en jaque mate a la politica venezolana y de otros paises tienen miedo,2.0,politica,1,0
villasmil ingenuos perversos y corruptos la politica venezolana partidista la protagonizan hoy por desgracia dos minorias la tirania y los opositores ubicados en ese fantasma ambulante ese maremagnum de desaguisados llamado g4,2.0,politica,1,0
nada rescatable en la politica venezolana nada el ultimo en salir de esa cochambre que apague la luz,2.0,politica,1,0
la clase politica venezolana es asquerosa no pueden haber seres tan corruptos codiciosos y traidores todo es por dinero dos decadas catastroficas creando siempre la ilusion electoral para sostener a la narco tirania descubrieron ademas una mina con la ayuda humanitaria,2.0,politica,1,0
por dios sr ud desconoce la politica venezolana que increible,0.0,politica,1,0
hay que ver que la sociedad venezolana desde siempre a sido pendeja y uno dejandose llevar por esos payasos de la politica y programitas populistoides rctv pago su karma por estar abalando a esa gentuza,2.0,politica,1,0
felicitamos a los companeros de quienes arriban a su 1er aniversario como organizacion politica luchando por el rescate de la democracia y la libertad venezolana sigan de frente juntos lograremos con el voto levantar al pais,0.0,politica,1,0
verga si lo recuerdo con la nueva politica del chavismo que ha tocado notablemente a toda la clase politica venezolana no hay distingo entre informacion y propaganda,2.0,politica,1,0
debo aceptar que en algun momento pense que maria corina machado era una verdadera opcion de derecha en la politica venezolana despues revise bien y resulta que es guaido pero en mujer nada mas que otra socialista vendedora de humo no hay derecha politica en venezuela,2.0,politica,1,0
es tan dificil de entenderlo la ley de ciudades comunales ya aprobada dejara a los gobernadores alcaldes diputados como adornos pero lo grave es que maduro y sus mafias seran legitimados los q se prestan para ello estaran en la pagina mas oscura de la politica venezolana,2.0,politica,1,0
la dictadura venezolana siempre ha sido financiada por las guerrillas y protegidas por la politica guerrillera colombiana no al contrario como les quieren hacer ver,2.0,politica,1,0
pos si en este circo llamado politica venezolana lo que sobran son payasos pobres muchachos murieron en vano los traiciono quien los mando a salir,2.0,politica,1,0
tarea jajajaj no si brasil esta estupendo desde que gobierna bolsonaro se nota que eres venezolana pero no demuestres tanta ignorancia de la politica chilena y mundialda pena,5.0,politica,1,0
la cultura politica venezolana esta marcada por dos elementos conveniencia y fanatismo e ignorancia la pregunta en este caso especifico seria esto fue gratis o por fanatismo e ignorancia esto es el mismo fanatismo estupido que tanto hemos criticado a los chavistas,2.0,politica,1,0
pregunto la universidad bolivariana de harvard venezolana aun existe o tambien ya el gobierno revolucionario la destruyo era muy buena porque el estudiantado con solo 3 anos de idiotogia revolucionaria socialista obtenian el grado de doctorado en politica pirata,2.0,politica,1,0
tus ideas revolucionarias perduraran por siempre en la transformacion politica de la juventud venezolana queridisimo hijo de la patria de bolivar y de chavez,0.0,politica,1,0
con todo respeto sr uribe ud cree que con esos aciertos de duque que enumera el sr petro no ganaria no tomara posesion hoy admitan la derrota admitan los errores cometidos y hagan oposicion politica oportuna y real no sean como la oposicion venezolana,2.0,politica,1,0
acertada afirmacion de ya que desnuda la realidad de la politica venezolana por una parte gritan en lo publico que es importante la participacion de las mujeres en la esfera politica y por detras colocan muchos obstaculos para que no participemos,2.0,politica,1,0
con esto se confirman varias cosas 1 la politica es sucia miren como andan los buitres x estos dias 2 la oposicion peruana no sirve esta mas dividida que la venezolana y eso es un problema 3 no le creas nunca a algun periodista que tiene sesgos personales y politicos,2.0,politica,1,0
hipocrita sucio desgraciado tu fuiste uno de los principales actores de la politica venezolana que llamo a que se cometieran estos actos en contra de tus connacionales,2.0,politica,1,0
la peor politica de las revoluciones hatiana y venezolana fue la de las expropiaciones en colombia no hay una revolucion no tema tenga valor y hable tranquilamente con el pueblo y vera que los colombianos del pueblo rasoson amorosos comprensivos y generosos,5.0,politica,1,0
yo soy de los que cree que que no es que la sociedad venezolana se despolitizo es por politizada que estan dandole la espalda a una clase politica que no sabe hacer su trabajo que no da respuestas,2.0,politica,1,0
la politica venezolana necesita un bano quimico toda esta plaga socialista y corrupta de un lado y de otro debe desaparecer para siempre,2.0,politica,1,0
blablablablablabla la senor usted fracaso de un paso a un costado y retirese asi no hara mas dano a la politica venezolana,2.0,politica,1,0
no sirvo a politicos la verdad es la verdad asi no nos guste en la politica venezolana la unica que ha mantenido en su camino es esa senora ni siquiera hay que esforzarse en demostrarlo al contrario de los politicos socialistas de la mud que negocian nuestro futuro en mexico,2.0,politica,1,0
buen dia cafegoogleretuiteando y leyendo la prensa venezolana noticias 02072022 politica chao movistar tv economia energia solar cuanto hay paeso social vacunacion covid19 si a la paz saludos cordiales,0.0,politica,1,0
desde hace tiempo ignoro completamente la politica venezolana pero con la cagada que hicieron los de henry falcon por mi zona ahora le pondre atencion solo para ir en su contra becerros,2.0,politica,1,0
a bachelet jamas la mostraron faltandole el respeto a las ffaa sus aderentes no salieron a las calles a destruirla jamas estuvo a favor de la politica venezolana y menos cubana su plan de gobierno jamas fue tan terrible como la de tu candidato burrik es destruccion a todo,2.0,politica,1,0
el castrismo llego al poder con caldera 2 chavez vino a ponerle la alfombra a maduro verdadero enviado de cuba toda la calana politica y academica venezolana le dieron loas a este nefasto movimiento,2.0,politica,1,0
hay un ser despreciable en la politica venezolana que se autodenomina opositor con muchos fracasos y muestras de cobardia ahora juzga y ataca a guiado cuando fue su asesor y apoyo sus pasos su nombre empieza con h y apellidos con c y r,2.0,politica,1,0
la opinion politica de un venezolano es la que menos validez tiene en latinoamerica ese cuentito del castrochavismo solamente destruyo a la debil democracia venezolana ningun pais donde goberno la izquierda se parece a venezuela ninguno no existe,2.0,politica,1,0
jorge rodriguez padre es memoria y ejemplo de la lucha politica humanista venezolana,0.0,politica,1,0
omg la politica venezolana es tannnn aburrida y predecible please cut the shit basta,2.0,politica,1,0
they walking dead eso siento que sera lo que va a ocurrir la matanza politica nuevamente de la oposicion venezolana,5.0,politica,1,0
yo creia que era solo yo la que veia esas cosas no me siento sola en este desmadre que es la politica venezolana por cierto lo de ese sr vivas tienes razon que sigan creyendo que es bulda e gueno,2.0,politica,1,0
loca la politica la izquierda tirandole a la izquierda despues q chavez les regalo el conazo d dolares y gasolina a nestor kirchner y a kristina no soy ni chavista ni madurista ni ningun cono e la madre pero me da arrechera lo estupido d la politica venezolana despues d paez,2.0,politica,1,0
una muestra mas de la politica venezolana por el poder venden hasta a su mama juan guaido es un parapeto creado por la corrupta oposicion,2.0,politica,1,0
buen dia cafe notirumbos retuiteando y leyendo la prensa venezolana noticias 09062022 politica maduro toursargelia economia desbaratandose social pensionados pedimos sos sipaz noguerra saludos cordiales,0.0,politica,1,0
el delincuente deviene en payaso el tipejo que se ha financiado con la dictadura venezolana y la defiende el individuo que alienta la violencia esta es la morralla politica monguer los nuevos ricos gracias a la politica,2.0,politica,1,0
noemi anaya es un hombre preparado y joven para la vida politica de este pais mexico lopez es un viejo decrepito ambicioso y vengativo y diabolico eso eso quieres q siga gobernando eres venezolanacubana o q,2.0,politica,1,0
discutible 1 no se nota en las cifras 2 la contingencia politica chilena no llega a la prensa venezolana como para que las declaraciones de un candidato etc sean relevantes para los venezolanos q quieren emigrar una visita presidencial c bombos y platillos si,2.0,politica,1,0
la constitucion del 61 prohibia que militares activos participaran en politica pero a los retirados les devolvia sus derechos salvo que hubiesen sido dictadores si se mantiene la disposicion con los retirados chavez jamas hubiera destruido la democracia venezolana,2.0,politica,1,0
